reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-012-CAS-20124655,Appel halogenation,82,,,COc1cccc(C(=O)N2CCC(COc3ccc(CO)cc3)CC2)c1>>COc1cccc(C(=O)N2CCC(COc3ccc(COCc4ccc(OCC5CCN(C(=O)c6cccc(OC)c6)CC5)cc4)cc3)CC2)c1.COc1cccc(C(=O)N2CCC(COc3ccc(CCl)cc3)CC2)c1,"Australian Journal of Chemistry (2019), 72(3), 213-225","166773-08-6, 33524-31-1","2273-09-8, 3840-27-5","121-44-8, 124-63-0",,75-09-2,,,,,,,1,1,,82.0,,,,,,
31-012-CAS-20124656,Appel halogenation,76,,,COc1ccc(C(=O)N2CCC(COc3ccc(CO)cc3)CC2)cc1>>COc1ccc(C(=O)N2CCC(COc3ccc(CCl)cc3)CC2)cc1.COc1ccc(C(=O)N2CCC(COc3ccc(COCc4ccc(OCC5CCN(C(=O)c6ccc(OC)cc6)CC5)cc4)cc3)CC2)cc1,"Australian Journal of Chemistry (2019), 72(3), 213-225","166773-08-6, 111-87-5","111-83-1, 2273-09-8","121-44-8, 124-63-0",,75-09-2,,,,,,,1,1,76.0,,,,,,,
31-048-CAS-10500392,Appel halogenation,98,,,COC(=O)c1ccc(CO)cc1>>COC(=O)c1ccc(CCl)cc1,"Synthesis (2011), (2), 342-346",60-12-8,103-63-9,"75-62-7, 603-35-0",,75-09-2,,,,,,"General/Typical Procedure: Benzyl Chlorides 4 from Alcohols 3; General Procedure B: Ph3P (3 equiv) and CH2Cl2 (2 mL per 3.0 mmol Ph3P) were added to a flask equipped with a magnetic stir bar. CBrCl3 (1.2 equiv) was added, the flask was closed with a septum, and the mixture was stirred under air at r.t. for 40 min, during which the colorless soln turned deep brown. A soln of the requisite alcohol 3 (1.0 equiv) in CH2Cl2 (3 mL per 1.0 mmol alcohol) was added dropwise, and the mixture was stirred at r.t. until the starting material had been consumed (as indicated by TLC; approximately 10 min). The mixture was diluted with a Et2O-pentane mixture (3:1) until solid Ph3PO began to precipitate. The heterogeneous mixture was then filtered through a pad of silica gel, which was rinsed with a Et2O-pentane mixture (3:1). Rotary evaporation provided clean 4 after most reactions, as indicated by 1H NMR spectroscopy. The products were purified additionally by flash chromatography. The product was purified by flash column chromatography (silica gel, pentane); this provided 4a. Methyl 4-(Chloromethyl)benzoate (4b): General procedure B was followed (5 mmol scale). The product was purified by flash column chromatography (silica gel, Et2O-pentane, 5:95); this provided 4b as a white solid, yield 910 mg, 98%. mp 38-39°C (Lit.15 39-40°C). 1H NMR (400 MHz, CDCl3): δ = 8.04 (d, J = 8.3 Hz, 2 H), 7.47 (d, J = 8.3 Hz, 2 H), 4.62 (s, 2 H), 3.92 (s, 3 H). 13C NMR (100 MHz, CDCl3): δ = 166.5, 142.2, 130.1, 130.0, 128.5, 52.2, 45.4.",2,1,98.0,,,,,,,Appel reaction
31-048-CAS-10742547,Appel halogenation,84,,,CCCCCCC#CC#CCO>>CCCCCCC#CC#CCBr,"Tetrahedron Letters (2014), 55(1), 90-93",77987-49-6,53844-02-3,"603-35-0, 89415-67-8, 7732-18-5",,107-06-2,,,,,,,2,1,84.0,,,,,,,mechanism studied
31-048-CAS-10846910,Appel halogenation,80,,,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1C[C@H](CO)[C@H]2O>>C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1C[C@H](CBr)[C@H]2O,"Steroids (2006), 71(2), 141-153",31752-99-5,1676105-68-2,"558-13-4, 603-35-0",,75-09-2,,,,,,,1,1,80.0,,,,,,,"regioselective, Appel bromination"
31-048-CAS-10891965,Appel halogenation,85,,,OCCc1ccccc1Br>>BrCCc1ccccc1Br,"Journal of Organic Chemistry (2013), 78(20), 10500-10505",93379-48-7,234079-88-0,"7789-60-8, 144-55-8",,"75-09-2, 7732-18-5",,,,,,"2-(2-Bromophen-1-yl)ethyl Bromide (4).21 The oil from the previous procedure was added to a nitrogen-flushed two-neck roundbottom flask equipped with a condenser. To this neat PBr3 (3.8 mL, 40 mmol, 1.2 equiv) was added slowly via syringe dropwise over 30 min at room temperature. The mixture was heated to 80 °C and stirred at this temperature for 2 h. The solution was then cooled to 0 °C, diluted with DCM (100 mL), quenched with sat. NaHCO3 (2 × 50 mL), and finally washed with distilled H2O (2 × 50 mL). The organic layer was dried over Na2SO4 and concentrated under reduced pressure to an oil. This was purified using flash chromatography on silica (80:20 cyclohexane/ethyl acetate). A clear oil (7.57 g, 85%). In accordance with the literature, used without further purification. 1H NMR (300 MHz, CDCl3): δ 7.5 (d, J = 8.4 Hz, 1H, ArH), 7.27-7.24 (m, 2H, ArH), 7.14-7.08 (m, 1H, ArH), 3.58 (t, J = 7.5 Hz, 2H, Br-CH2 ), 3.28 (t, J = 7.6 Hz, 2H, Ar-CH2 ).",2,1,85.0,,,,,,,slow addition of PBr3 (stage 1)
31-048-CAS-10896165,Appel halogenation,73,,,CCOC(=O)N1C(=O)N(OS(=O)(=O)c2ccc(C)cc2)[C@]23C[C@@H](O)CN2C(=O)c2cccn2[C@H]13>>CCOC(=O)N1C(=O)N(OS(=O)(=O)c2ccc(C)cc2)[C@]23C[C@H](Br)CN2C(=O)c2cccn2[C@H]13,"Synlett (2007), (17), 2756-2758",822-67-3,1521-51-3,"558-13-4, 603-35-0",,,,,,,,"First, the secondary alcohol 15 was converted into secondary bromide 16 by treatment with CBr4/PPh3 (Scheme 3).17,18. Compound (+)-16, yield 73%. [α]D 25 +46.1 (c 1.2 mg/10.0 mL, MeOH). TLC (silica, EtOAc): Rf = 0.83. 1H NMR (600 MHz, CDCl3): δ = 1.40 (t, 3 H, 3J = 7.1 Hz, OCH2CH3), 2.42 (s, 3 H, ArCH3), 2.90-3.00 (m, 2 H, CCH2), 3.63 (dd, 1 H, 2J = 11.7 Hz, 3J = 9.9 Hz, NCHH), 4.12-4.18 (m, 1 H, CHBr), 4.42 (dq, 1 H, 2J = 11.5 Hz, 3J = 7.1 Hz, OCHH), 4.44 (dq, 1 H, 2J = 11.5 Hz, 3J = 7.1 Hz, OCHH), 4.53 (dd, 1 H, 2J = 11.7 Hz, 3J = 7.5 Hz, NCHH), 6.05 (s, 1 H, NCHN), 6.36 (dd, 1 H, 3J = 3.6, 3.1 Hz, CHCHCHN), 6.87 (dd, 1 H, 3J = 2.7 Hz, 4J = 1.6 Hz, CHCHCHN), 7.07 (dd, 1 H, 3J = 3.9 Hz, 4J = 1.5 Hz, CHCHCHN), 7.22 [d, 2 H, 3J = 8.3 Hz, MeC(CH)2], 7.61 [d, 2 H, 3J = 8.3 Hz, O2SC(CH)2]. 13C NMR (150 MHz, CDCl3): δ = 14.1 (OCH2CH3), 21.9 (PhCH3), 35.5 (CHBr), 41.7 (CCH2), 53.5 (NCH2), 65.2 (OCH2), 66.3 (NCHN), 83.5 (CCH2), 112.1 (CHCHCHN), 115.3 (CHCHCHN), 123.0 (CHCHCHN), 123.4 (CCHCHCHN), 129.4 [2 C, O2SC(CH)2], 129.5 [MeC(CH)2], 129.9 [2 C, MeC(CH)2], 146.9 [SO2C(CH)2], 149.0 [O(CO)N], 151.0 [N(CO)N], 154.2 [(CO)N]. MS (ESI+, FTMS): m/z (%) = 553/555 (100/94.5) [M + H+]. HRMS (ESI+): m/z calcd for [C21H21 79BrN4O7S + H]: 553.0393; found: 553.0375.",1,1,73.0,,,,,,,"stereoselective, Appel reaction"
31-048-CAS-11038413,Appel halogenation,99,,,O=C(NCc1cc(F)cc(C(F)(F)F)c1)C(CCO)c1ccc(F)cc1>>O=C(NCc1cc(F)cc(C(F)(F)F)c1)C(CCBr)c1ccc(F)cc1,"Bioorganic & Medicinal Chemistry (2015), 23(14), 4034-4049",1777-82-8,20443-99-6,"558-13-4, 603-35-0",,75-05-8,,,,,,,1,1,99.0,,,,,,,"solid-supported reagent, Appel reaction, triphenylphosphine supported on unspecified polymer"
31-048-CAS-11229876,Appel halogenation,95,,,CCOC(=O)[C@H](C)O>>CCOC(=O)[C@@H](C)Cl,"Journal of Organic Chemistry (2011), 76(16), 6749-6767",122-97-4,104-52-9,79-37-8,791-28-6,67-66-3,,,,,,"General/Typical Procedure: 1-Chlorodecane (8a): General Procedure 2. To a solution of triphenylphosphine oxide (42 mg, 0.15 mmol) in either CHCl3 or CDCl3 (1.5 mL) was added oxalyl chloride (15.0 μL, 0.177 mmol), and the reaction mixture was stirred for 5 min. The appropriate alcoho (1.00 equiv) and oxalyl chloride (87.0 μL, 1.03 mmol) as solutions in either CHCl3 or CDCl3 (1.0 mL) were then added simultaneously over 7 h via syringe pump at rt. The solvent was removed in vacuo. Purification by flash chromatography (silica, 5-100% Et2O/petroleum ether) gave the pure chlorides. (R)-2-Chloropropanoic Acid Ethyl Ester (8d) as a colorless oil, yield 130 mg, 95%. 1H NMR (400 MHz, CDCl3) δ 4.37 (q, J = 7.0 Hz, 1H, ClCH), 4.21 (q, J = 7.2 Hz, 2H, H2CCH3), 1.67 (d, J = 7.0 Hz, 3H, H3CCHCl), 1.29 (t, J = 7.2 Hz, 2H, H2CCH3); 13C NMR (100 MHz, CDCl3) δ 170.1, 62.0, 52.6, 21.5, 14.0.",2,1,95.0,,,,,,,"stereoselective, Appel reaction, slow simultaneous addition of alcohol and oxalyl chloride stage 2"
31-048-CAS-11270847,Appel halogenation,12,,,CC(=O)O.C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1C[C@H](CO)[C@@H]2O>>CC(=O)OC[C@H]1C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]2(C)[C@H]1OC(C)=O.CC(=O)O[C@H]1[C@@H](CBr)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"Steroids (2006), 71(2), 141-153","64-19-7, 438536-58-4, 108-24-7","925910-94-7, 925910-98-1",10035-10-6,,64-19-7,,,,,,,1,1,12.0,75.0,,,,,,"regioselective, stereoselective"
