reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-001-CAS-19873838,Suzuki_Miyaura,99,,,CC1(C)OB(c2ccc(CBr)cc2)OC1(C)C.Ic1ccc(-[n+]2ccc(-c3ccncc3)cc2)cc1.[Cl-]>>OCc1ccc(-c2ccc(-[n+]3ccc(-c4ccncc4)cc3)cc2)cc1.[Cl-],"Chemistry - A European Journal (2019), 25(13), 3257-3261","10341-87-4, 24388-23-6",16939-12-1,497-19-8,3375-31-3,7732-18-5,,,,,,,1,1,99,,,,,,,Suzuki coupling
31-004-CAS-10444527,Suzuki_Miyaura,90,,,Ic1ccccc1.COc1ccc2nc(C3=C(/C=C/c4ccccc4)C(C)OB3O)sc2c1>>COc1ccc2nc(/C(=C(\C=C\c3ccccc3)C(C)O)c3ccccc3)sc2c1,"Organic Letters (2015), 17(6), 1605-1608","24067-17-2, 2632311-72-7",2632311-68-1,7778-53-2,14221-01-3,"68-12-2, 7732-18-5",,,,,,"(3E,4E)-3-((6-Methoxybenzo[d]thiazol-2-yl)(phenyl)methylene)-5-phenylpent-4-en-2-ol (6): A mixture of iodobenzene (4·10-3 mL, 0.034, 1 equiv), oxaborol 3a (18.4 mg, 0.051 mmol, 1.5 equiv), K3PO4 (10.7 mg, 0.051 mmol, 1.5 equiv), DMF-H2O (0.2 mL-0.03 mL) and Pd(PPh3)4 (7.8 mg, 6.7·10-3 mmol, 0.2 equiv) was stirred at 80 °C for 2 h under Ar. At the end of the reaction, the mixture was cooled and extracted with toluene. The organic layer was washed with brine and dried over MgSO4, filtered and concentrated in vacuo. The residue was purified by column chromatography over silica using an hexane/ethyl acetate 6:4 as the eluent. 6 (12.7 mg, 90%). 1H NMR (300 MHz, CDCl3): δ 7.97 (d, J=8.9 Hz, 1H, N-CAr-CHAr), 7.77 (d, J=16.6 Hz, 1H, CH=CH), 7.55 (d, J=16.6 Hz, 1H, CH=CH), 7.24-7.50 (m, 10H, CHAr), 7.22 (d, J=2.4 Hz, 1H, C=CH-C-OMe), 7.08 (dd, J=8.9 Hz, J=2.4 Hz, 1H, CH=CH-C OMe), 4.80 (q, J=6.6 Hz, 1H, CH-O), 3.85 (s, 3H, OCH3), 1.56 (d, J=6.6 Hz, 3H, CH3-CH-O) ppm. 13C NMR (75 MHz, CDCl3): δ 160.3 (N-C-S), 157.2 (C-OMe), 146.8 (C-N), 138.9 (C=C-CHOH), 138.6 (CAr), 137.1 (Ph-C=C), 135.0 (C-S), 134.6 (CAr), 129.6 (CHAr), 129.4 (2CHAr), 129.1 (CHAr), 127.7 (2CHAr), 127.6 (2CHAr), 127.1 (2CHAr), 126.5 (CH=CH), 123.2 (CH-C-N), 115.0 (CH=CH-C-OMe), 105.0 (CH-C-S), 69.7 (CH-OH), 55.4 (OCH3), 22.7 (CH-CH3) ppm. IR (CH2Cl2) ν 3321, 3311, 2985, 2929, 1734, 1548 cm-1. Anal. Calcd. for C26H23NO2S: C, 75.52; H, 5.61. Found: C, 75.55, H, 5.59.",1,1,90,,,,,,,"chemoselective, stereoselective, products depend on reaction conditions"
31-004-CAS-11723204,Suzuki_Miyaura,86,,,OB1OCc2c1ccc(F)c2F.Nc1nc(Cl)nc(NCc2cccc(F)c2)n1>>Nc1nc(NCc2cccc(F)c2)nc(-c2ccc(F)c(F)c2CO)n1,"Nature (London, United Kingdom) (2015), 527(7579), 477-483","2927-71-1, 1631720-30-3",2677026-27-4,584-08-7,14221-01-3,"123-91-1, 7732-18-5",,,,,,,1,1,86,,,,,,,microwave irradiation
31-004-CAS-12396606,Suzuki_Miyaura,58,,,OB1OCc2cc3c(cc21)COB3O.CC(C)(C)c1cc(Br)c(N)c(-c2ccccc2CO)c1>>CC(C)(C)c1cc(-c2ccccc2CO)c(N)c(-c2cc(CO)c(-c3cc(C(C)(C)C)cc(-c4ccccc4CO)c3N)cc2CO)c1,"Angewandte Chemie, International Edition (2014), 53(39), 10520-10524","154230-29-2, 2170185-99-4",2919224-13-6,584-08-7,14221-01-3,"64-17-5, 108-88-3, 7732-18-5",,,,,,,1,1,58,,,,,,,Suzuki coupling
31-004-CAS-14710248,Suzuki_Miyaura,71,,,Ic1ccccc1.CC1OB(O)C(c2nc3ccccc3o2)=C1/C=C/c1ccccc1>>CC(O)C(/C(=C/c1ccccc1)c1ccccc1)=C(\c1ccccc1)c1nc2ccccc2o1,"Organic Letters (2015), 17(6), 1605-1608","1802334-95-7, 2250202-24-3",2250202-26-5,7778-53-2,14221-01-3,"108-88-3, 7732-18-5",,,,,,"General/Typical Procedure: 7. Synthesis of Compounds 7 and 8. A mixture of iodobenzene (0.025 mL, 0.222, 2.5 equiv), oxaborole 3a or 3k (0.089 mmol, 1 equiv), K3PO4 (25.8 mg, 0.121 mmol, 1.5 equiv), toluene-H2O (0.5 mL – 0.1 mL) and Pd(PPh3)4 (18.7 mg, 0.016 mmol, 0.2 equiv) was stirred at 100 °C for 6 h under Ar. At the end of the reaction, the mixture was cooled and extracted with toluene. The organic layer was washed with brine and dried over MgSO4, filtered and concentrated in vacuo. The residue was purified by column chromatography over silica using an hexane/ethyl acetate 7:3 as the eluent. The 7 or 8. (3E,4E)-3-(Benzo[d]oxazol-2-yl(phenyl)methylene)-4,5-diphenylpent-4-en-2-ol (8): 28.2 mg, 71 %. 1H NMR (300 MHz, CDCl3): δ 7.52-7.58 (m, 1H, HAr), 7.28-7.41 (m, 8H, HAr), 7.06-7.24 (m, 6H, HAr), 6.96-7.04 (m, 2H, HAr), 6.91 (s, Ph-C=CH-Ph), 6.73-6.78 (m, 2H, CHAr), 4.64 (q, J=6.6 Hz, 1H, CH-O), 1.49 (d, J=6.6 Hz, 3H, CH3-CH O) ppm. 13C NMR (75 MHz, CDCl3): δ 163.5 (N-C-S), 150.5 (C-O), 148.7 (C=C CHOH), 148.1 (C-N), 143.2 (CAr), 141.8 (CAr), 139.0 (CAr), 137.5 (Ph-C=CH-Ph), 129.6 (2CHAr), 129.3 (2CHAr), 128.7 (2CHAr), 128.4 (2CHAr), 128.3 (2CHAr), 128.2 (CHAr), 128.0 (CHAr), 127.8 (2CHAr), 127.7 (CHAr), 127.4 (Het-C=C), 125.0 (Ph CH=C-Ph), 124.1 (CHAr), 122.8 (CHAr), 120.2 (CH-C-N), 110.5 (CH-C-O), 68.6 (CH OH), 22.8 (CH-CH3) ppm. IR (CH2Cl2) ν 3320, 2989, 2931, 1741, 1587 cm-1. Anal. Calcd. for C31H25NO2: C, 83.95; H, 5.68. Found: C, 83.93, H, 5.70.",1,1,71,,,,,,,"regioselective, stereoselective, Heck/Suzuki reaction"
31-004-CAS-16737675,Suzuki_Miyaura,90,,,OB1OCc2ccccc21.CC(C)(C)c1cc(Br)c(N)c(Br)c1>>CC(C)(C)c1cc(-c2ccccc2CO)c(N)c(-c2ccccc2CO)c1,"Chemical Science (2015), 6(1), 436-441","13331-23-2, 1065169-00-7",3034211-20-3,584-08-7,14221-01-3,"64-17-5, 108-88-3, 7732-18-5",,,,,,,1,1,90,,,,,,,Suzuki coupling
31-004-CAS-16737677,Suzuki_Miyaura,93,,,OB1OCc2ccccc21.CCCCCCCCCCc1cc(Br)c(N)c(Br)c1>>CCCCCCCCCCc1cc(-c2ccccc2CO)c(N)c(-c2ccccc2CO)c1,"Chemical Science (2015), 6(1), 436-441","371193-08-7, 902096-17-7",2819708-89-7,584-08-7,14221-01-3,"64-17-5, 108-88-3, 7732-18-5",,,,,,,1,1,93,,,,,,,Suzuki coupling
31-004-CAS-16737678,Suzuki_Miyaura,90,,,OB1OCc2ccccc21.COc1cc(Br)c(N)c(Br)c1>>COc1cc(-c2ccccc2CO)c(N)c(-c2ccccc2CO)c1,"Chemical Science (2015), 6(1), 436-441","3900-89-8, 15125-84-5",1267037-39-7,584-08-7,14221-01-3,"64-17-5, 108-88-3, 7732-18-5",,,,,,,1,1,90,,,,,,,Suzuki coupling
31-004-CAS-17430807,Suzuki_Miyaura,86,,,Ic1ccccc1.C[C@@H]1C=CB(O)O[C@H]1c1ccccc1>>C[C@H](/C=C\c1ccccc1)[C@@H](O)c1ccccc1,"Journal of the American Chemical Society (2017), 139(31), 10903-10908","411235-57-9, 1333340-14-9",691857-52-0,13400-13-0,13965-03-2,75-09-2,,,,,,,1,1,86,,,,,,,"stereoselective, glove-box used, retention, Z/E=95:5, 98% ee, Suzuki-Miyaura cross-coupling reaction"
31-004-CAS-17459216,Suzuki_Miyaura,90,,,Ic1ccccc1.C[C@@H]1C=CB(O)O[C@H]1c1ccccc1>>C[C@@H](/C=C\c1ccccc1)[C@H](O)c1ccccc1,"Organic Letters (2017), 19(15), 4054-4057","5720-05-8, 86364-03-6",882971-93-9,13400-13-0,14221-01-3,"109-99-9, 7732-18-5",,,,,,,1,1,90,,,,,,,"stereoselective, sealed vial used, Suzuki coupling"
